AWS Solutions Architect,Storage,MCQ,"For a global app, Glacier Deep Archive retrieval time is typically: (Startup Use-Case)",Minutes|Hours|Milliseconds|Seconds,1,Deep Archive retrieval commonly takes hours.,Medium
AWS Solutions Architect,Networking,MCQ,"In a new workload, Which routing policy routes users to the region with the lowest latency? (Scenario A)",Weighted|Latency-based|Failover|Geolocation,1,Latency routing sends users to the region with lowest latency.,Easy
AWS Solutions Architect,Networking,MCQ,Best practice question: Service to inspect and filter traffic at Layer 7 for ALBs: (Disaster Recovery),Security Group|NACL|WAF|Shield Advanced,2,WAF filters HTTP(S) traffic at L7.,Medium
AWS Solutions Architect,Machine Learning,MCQ,"For a global app, Image and video analysis service: (Project Alpha)",Lex|Polly|Rekognition|Transcribe,2,"Rekognition detects labels, faces, etc.",Easy
AWS Solutions Architect,Databases,MCQ,You're designing a system—Best cache to reduce read latency for RDS: (Scenario B),S3|ElastiCache Redis|Kinesis|EMR,1,ElastiCache provides in-memory caching.,Easy
AWS Solutions Architect,Security,MCQ,Centralize and automate account setup with guardrails:,Control Tower|Organizations|Service Catalog|IAM Identity Center,0,Control Tower sets up landing zones with guardrails.,Medium
AWS Solutions Architect,Integration,MCQ,Best practice question: Define APIs as GraphQL with real-time subscriptions: (Disaster Recovery),API Gateway REST|AppSync|ALB|CloudFront,1,AppSync is managed GraphQL with real-time via WebSockets.,Medium
AWS Solutions Architect,Networking,MCQ,"In a new workload, Best service for publishing private APIs inside your VPC: (Scenario A)",API Gateway Private|CloudFront|Direct Connect|S3 Website Hosting,0,Private REST APIs in API Gateway are accessible via VPC endpoints.,Medium
AWS Solutions Architect,Reliability,MCQ,"In a new workload, Which design improves fault tolerance across regions? (Scenario A)",Single-AZ|Multi-AZ|Multi-Region active-active|Single VPC,2,Active-active across regions improves resilience.,Hard
AWS Solutions Architect,Storage,MCQ,"In a new workload, Best choice for shared POSIX file storage for Linux EC2: (Cost-Optimization)",EBS|EFS|FSx for Lustre|S3,1,EFS is a managed NFS file system for Linux.,Easy
AWS Solutions Architect,Reliability,MCQ,Ensure EC2 across multiple AZs under one LB:,Place all in one subnet|Spread across subnets in different AZs|Use Spot only|Use Dedicated Hosts,1,Distribute instances across AZ subnets behind an ALB/NLB.,Easy
AWS Solutions Architect,Security,MCQ,You're designing a system—Dedicated hardware security module service: (Prod Workload),KMS|CloudHSM|ACM|Shield,1,CloudHSM offers FIPS 140-2 Level 3 HSM clusters.,Hard
AWS Solutions Architect,Security,TRUE_FALSE,"For a global app, CloudTrail logs write-level events on S3 can be enabled as data events. (Startup Use-Case)",True|False,0,Data events capture S3 object-level API activity.,Medium
AWS Solutions Architect,Security,MCQ,"For a global app, Secrets rotation for RDS credentials: (Startup Use-Case)",KMS|Secrets Manager|SSM Patch Manager|CloudHSM,1,Secrets Manager can rotate DB secrets automatically.,Easy
AWS Solutions Architect,Compute,MCQ,Best practice question: Cheapest way to run ephemeral compute for periodic jobs? (Enterprise Policy),EC2 On-Demand|Lambda|Dedicated Hosts|Outposts,1,Lambda bills per request/duration and suits short jobs.,Easy
AWS Solutions Architect,Security,MCQ,"In a new workload, Service to investigate security findings relationships: (Scenario A)",Detective|Inspector|Config|X-Ray,0,Amazon Detective builds graphs to analyze findings.,Medium
AWS Solutions Architect,Serverless,MCQ,"For a global app, Choreograph steps across Lambdas with retries and compensation: (Startup Use-Case)",Step Functions|SQS|SNS|Kinesis,0,Step Functions manages state and retries.,Medium
AWS Solutions Architect,Storage,MCQ,Architect's choice: Which S3 class minimizes storage cost for unknown access patterns? (Scenario C),S3 Standard|S3 Intelligent-Tiering|S3 Glacier|S3 One Zone-IA,1,Intelligent-Tiering automatically moves objects between tiers.,Medium
AWS Solutions Architect,Security,MCQ,You're designing a system—Centralize and automate account setup with guardrails: (Prod Workload),Control Tower|Organizations|Service Catalog|IAM Identity Center,0,Control Tower sets up landing zones with guardrails.,Medium
AWS Solutions Architect,Cost,MCQ,Architect's choice: Which tool gives best-practice checks and cost optimization tips? (Dev/Test),Inspector|Trusted Advisor|CloudWatch|Detective,1,"Trusted Advisor provides cost, performance, and security checks.",Easy
AWS Solutions Architect,Machine Learning,MCQ,"In a new workload, Natural language processing for key phrases and sentiment: (Cost-Optimization)",Rekognition|Comprehend|Lex|Kendra,1,Comprehend is NLP for text analytics.,Medium
AWS Solutions Architect,Networking,MCQ,"In a new workload, Best for TCP/UDP with very high performance and static IPs: (Scenario A)",ALB|NLB|CloudFront|GWLB,1,NLB is L4 with high performance.,Medium
AWS Solutions Architect,Compute,TRUE_FALSE,Best practice question: EC2 Auto Scaling can scale to zero instances natively. (Disaster Recovery),True|False,1,Auto Scaling Groups keep at least the configured min capacity unless explicitly set to 0 in schedules/policies.,Medium
AWS Solutions Architect,Compute,MCQ,"In a new workload, Spot Instances are ideal for: (Cost-Optimization)","Mission-critical DBs|Fault-tolerant, flexible workloads|Low-latency trading|Licensing servers",1,They are interruptible but cheap.,Easy
AWS Solutions Architect,Compute,MCQ,Cheapest way to run ephemeral compute for periodic jobs?,EC2 On-Demand|Lambda|Dedicated Hosts|Outposts,1,Lambda bills per request/duration and suits short jobs.,Easy
AWS Solutions Architect,Security,MCQ,"For a global app, Service to investigate security findings relationships: (Project Alpha)",Detective|Inspector|Config|X-Ray,0,Amazon Detective builds graphs to analyze findings.,Medium
AWS Solutions Architect,Networking,TRUE_FALSE,"Gateway Load Balancer helps deploy, scale, and run third‑party appliances.",True|False,0,GWLB integrates virtual appliances transparently.,Medium
AWS Solutions Architect,Security,MCQ,"For a global app, Centralized service to manage policies across multiple AWS accounts: (Project Alpha)",Organizations|Config|Macie|Inspector,0,AWS Organizations manages SCPs and consolidated billing.,Medium
AWS Solutions Architect,Reliability,MCQ,Best practice question: Ensure EC2 across multiple AZs under one LB: (Disaster Recovery),Place all in one subnet|Spread across subnets in different AZs|Use Spot only|Use Dedicated Hosts,1,Distribute instances across AZ subnets behind an ALB/NLB.,Easy
AWS Solutions Architect,Databases,MCQ,"For a global app, Best for single-digit millisecond latency at any scale (NoSQL): (Startup Use-Case)",RDS|DynamoDB|Neptune|ElastiCache,1,DynamoDB is a fully managed key-value/document DB.,Easy
AWS Solutions Architect,Compute,MCQ,Best practice question: Best service for long-running container workloads? (Disaster Recovery),Lambda|Fargate|S3|CloudFront,1,Fargate runs containers without managing servers.,Easy
AWS Solutions Architect,Integration,MCQ,"In a new workload, Decouple microservices with: (Scenario A)",SNS/SQS|Direct JDBC|SSH|EFS,0,Use SNS and SQS for pub/sub and queues.,Easy
AWS Solutions Architect,Compute,MCQ,You're designing a system—Which service simplifies running code on a schedule without servers? (Scenario B),EventBridge Scheduler|CloudTrail|Inspector|Control Tower,0,EventBridge Scheduler triggers tasks on cron-like schedules.,Easy
AWS Solutions Architect,Storage,MCQ,"In a new workload, Reduce S3 costs for objects older than 90 days: (Cost-Optimization)",Use ACLs|Lifecycle rules to IA|Turn off versioning|Increase bucket size,1,Lifecycle policies transition to cheaper classes.,Easy
AWS Solutions Architect,Storage,MCQ,Best choice for shared POSIX file storage for Linux EC2:,EBS|EFS|FSx for Lustre|S3,1,EFS is a managed NFS file system for Linux.,Easy
AWS Solutions Architect,Hybrid,MCQ,"For a global app, Which service extends AWS to on-prem for consistent hybrid operations? (Project Alpha)",Outposts|Snowmobile|CodeBuild|ECR,0,Outposts brings AWS infrastructure on-premises.,Medium
AWS Solutions Architect,Networking,MCQ,VPC peering connects:,VPC-to-VPC privately|VPC to internet|VPC to DX|Region to region with DX,0,Private routing between VPCs using private IPs.,Medium
AWS Solutions Architect,Storage,MCQ,Architect's choice: Reduce S3 costs for objects older than 90 days: (Scenario C),Use ACLs|Lifecycle rules to IA|Turn off versioning|Increase bucket size,1,Lifecycle policies transition to cheaper classes.,Easy
AWS Solutions Architect,Networking,MCQ,You're designing a system—Distribute traffic across instances in multiple AZs for HTTP: (Prod Workload),ALB|NLB|CloudFront|API Gateway,0,ALB is L7 load balancer for HTTP/S.,Easy
AWS Solutions Architect,Machine Learning,MCQ,Architect's choice: Natural language processing for key phrases and sentiment: (Scenario C),Rekognition|Comprehend|Lex|Kendra,1,Comprehend is NLP for text analytics.,Medium
AWS Solutions Architect,Databases,MCQ,Architect's choice: DynamoDB feature for strongly consistent reads across regions: (Scenario C),DAX|Global Tables|Streams|TTL,1,"Global Tables provide multi-region, active-active replication.",Hard
AWS Solutions Architect,Compute,MCQ,You're designing a system—Which is a serverless platform for HTTP APIs? (Scenario B),EC2|ALB|API Gateway|Elastic Beanstalk,2,Amazon API Gateway is a fully managed serverless API service.,Easy
AWS Solutions Architect,Machine Learning,MCQ,Serverless text-to-speech:,Comprehend|Polly|Translate|Lex,1,Polly converts text to lifelike speech.,Easy
AWS Solutions Architect,Reliability,MCQ,Route read traffic geographically for compliance:,Latency routing|Geolocation routing|Weighted routing|Simple routing,1,Geolocation routing serves users based on their location.,Medium
AWS Solutions Architect,Edge,MCQ,"In a new workload, Serve private S3 content via CloudFront: (Scenario A)",Public bucket|Origin Access Control/Identity|NAT|IGW,1,Use OAC/OAI to restrict direct S3 access.,Medium
AWS Solutions Architect,Security,MCQ,Architect's choice: KMS is used for: (Dev/Test),Monitoring|Encryption key management|Messaging|ETL,1,AWS KMS manages encryption keys and integrations.,Easy
AWS Solutions Architect,Compute,MCQ,Architect's choice: Which service simplifies running code on a schedule without servers? (Dev/Test),EventBridge Scheduler|CloudTrail|Inspector|Control Tower,0,EventBridge Scheduler triggers tasks on cron-like schedules.,Easy
AWS Solutions Architect,Storage,MCQ,Best service for NFS file system with high throughput for HPC:,EBS|EFS|FSx for Lustre|Glacier,2,FSx for Lustre offers high-performance file systems.,Medium
AWS Solutions Architect,Monitoring,MCQ,Inventory and run commands on instances without SSH:,Systems Manager|CloudTrail|Glue|Global Accelerator,0,SSM provides Run Command and Inventory.,Medium
AWS Solutions Architect,Serverless,TRUE_FALSE,Architect's choice: Lambda integrates natively with many AWS services as event sources. (Dev/Test),True|False,0,"Many services can trigger Lambda (S3, SNS, EventBridge, etc.).",Easy
AWS Solutions Architect,Compute,MCQ,You're designing a system—Which is best for quick PaaS-style web app deployment? (Prod Workload),EC2|Elastic Beanstalk|Lightsail|EKS,1,Elastic Beanstalk orchestrates resources for web apps.,Easy
AWS Solutions Architect,Networking,MCQ,"In a new workload, Connect VPCs across regions centrally with hub-and-spoke: (Cost-Optimization)",VPC Peering|Transit Gateway|Direct Connect|VPN CloudHub,1,Transit Gateway centralizes connectivity.,Medium
AWS Solutions Architect,Networking,MCQ,You're designing a system—Private connectivity to AWS services without public IPs: (Scenario B),NAT Gateway|VPC Endpoints|Internet Gateway|Peering,1,Interface/Gateway endpoints privately connect to services.,Medium
AWS Solutions Architect,Networking,MCQ,Allow IPv6 outbound for private subnets:,Egress-only Internet Gateway|NAT Gateway|VPCE|IGW,0,Egress-only IGW enables outbound-only IPv6.,Medium
AWS Solutions Architect,Analytics,MCQ,"For a global app, Transform streaming data in real time: (Startup Use-Case)",Kinesis Data Firehose|Kinesis Data Analytics|Athena|DMS,1,KDA runs SQL or Flink for real-time analytics.,Medium
AWS Solutions Architect,Storage,TRUE_FALSE,EFS can be mounted across multiple AZs simultaneously.,True|False,0,"EFS is a regional, multi-AZ NFS file system.",Medium
AWS Solutions Architect,Compute,MCQ,Which service simplifies running code on a schedule without servers?,EventBridge Scheduler|CloudTrail|Inspector|Control Tower,0,EventBridge Scheduler triggers tasks on cron-like schedules.,Easy
AWS Solutions Architect,Databases,MCQ,"In a new workload, Best for managed relational database with read replicas: (Scenario A)",RDS|DynamoDB|Redshift|DocumentDB,0,"RDS supports MySQL, PostgreSQL, etc., with replicas.",Easy
AWS Solutions Architect,Security,MCQ,Service to investigate security findings relationships:,Detective|Inspector|Config|X-Ray,0,Amazon Detective builds graphs to analyze findings.,Medium
AWS Solutions Architect,Databases,MCQ,Architect's choice: Best to stream changes from DynamoDB to Lambda: (Scenario C),Kinesis Video|DynamoDB Streams|SQS|SNS,1,Streams capture item-level changes for processing.,Easy
AWS Solutions Architect,Networking,MCQ,You're designing a system—Allow IPv6 outbound for private subnets: (Scenario B),Egress-only Internet Gateway|NAT Gateway|VPCE|IGW,0,Egress-only IGW enables outbound-only IPv6.,Medium
AWS Solutions Architect,Monitoring,MCQ,"For a global app, Distributed tracing for microservices: (Startup Use-Case)",X-Ray|CloudWatch Alarms|Inspector|Glue,0,X-Ray traces requests across services.,Medium
AWS Solutions Architect,DevOps,MCQ,Best practice question: Managed build service for compiling and testing code: (Disaster Recovery),CodePipeline|CodeBuild|CodeDeploy|CodeCommit,1,CodeBuild builds and tests; CodePipeline orchestrates.,Easy
AWS Solutions Architect,Migration,MCQ,Best practice question: Best service for migrating large databases with minimal downtime: (Enterprise Policy),Snowball|DMS|DataSync|Glue,1,AWS DMS supports ongoing replication for near-zero downtime.,Medium
AWS Solutions Architect,Databases,MCQ,Aurora read scaling is achieved via:,Read replicas|Multi-AZ only|Global Accelerator|ALB,0,Aurora supports up to 15 read replicas.,Medium
AWS Solutions Architect,Storage,MCQ,"For a global app, Best storage for low-latency, block-level storage for EC2: (Project Alpha)",EFS|EBS|S3|Glacier,1,EBS is block storage for EC2.,Easy
AWS Solutions Architect,Security,MCQ,Architect's choice: Network firewalling and intrusion prevention at VPC scale: (Dev/Test),WAF|NACL|AWS Network Firewall|GuardDuty,2,AWS Network Firewall provides stateful inspection and IPS.,Medium
AWS Solutions Architect,Databases,MCQ,Best to stream changes from DynamoDB to Lambda:,Kinesis Video|DynamoDB Streams|SQS|SNS,1,Streams capture item-level changes for processing.,Easy
AWS Solutions Architect,Storage,MCQ,"Best storage for low-latency, block-level storage for EC2:",EFS|EBS|S3|Glacier,1,EBS is block storage for EC2.,Easy
AWS Solutions Architect,Cost,MCQ,"In a new workload, Which report provides detailed usage and cost breakdown? (Scenario A)",Cost Explorer|CUR (Cost and Usage Report)|Budgets|Trusted Advisor,1,"CUR provides granular, detailed billing data.",Medium
AWS Solutions Architect,DevOps,TRUE_FALSE,Architect's choice: Elastic Beanstalk supports rolling and immutable deployments. (Scenario C),True|False,0,EB supports multiple deployment strategies.,Medium
AWS Solutions Architect,DevOps,MCQ,"In a new workload, Automate code reviews with ML to improve code quality: (Scenario A)",CodeGuru Reviewer|CodePipeline|CodeBuild|Inspector,0,CodeGuru Reviewer suggests improvements.,Medium
AWS Solutions Architect,Compute,MCQ,Which service lets you run Docker containers on a serverless compute engine?,Lambda|ECS on Fargate|Lightsail|CloudFormation,1,Amazon ECS on AWS Fargate runs containers without managing EC2.,Easy
AWS Solutions Architect,Monitoring,MCQ,Service catalog for standardized product templates:,Control Tower|Service Catalog|Organizations|CodePipeline,1,Service Catalog controls provisioning of curated products.,Medium
AWS Solutions Architect,Networking,MCQ,Global Accelerator primarily improves:,Object storage|Compute costs|Static IP entry and performance|Database sharding,2,It uses the AWS global network with anycast static IPs.,Medium
AWS Solutions Architect,Security,MCQ,You're designing a system—Encrypt EBS volumes by default across the account: (Scenario B),Per-volume only|Account default encryption|Use ACLs|S3 policy,1,You can enable EBS encryption by default.,Easy
AWS Solutions Architect,Compute,MCQ,Best practice question: Auto Scaling launches instances based on: (Enterprise Policy),Alarms & policies|Manual triggers only|Static count|Cron only,0,Uses CloudWatch metrics and policies.,Medium
AWS Solutions Architect,Compute,MCQ,Which is best for quick PaaS-style web app deployment?,EC2|Elastic Beanstalk|Lightsail|EKS,1,Elastic Beanstalk orchestrates resources for web apps.,Easy
AWS Solutions Architect,Networking,MCQ,Connect VPCs across regions centrally with hub-and-spoke:,VPC Peering|Transit Gateway|Direct Connect|VPN CloudHub,1,Transit Gateway centralizes connectivity.,Medium
AWS Solutions Architect,Monitoring,MCQ,"In a new workload, Distributed tracing for microservices: (Cost-Optimization)",X-Ray|CloudWatch Alarms|Inspector|Glue,0,X-Ray traces requests across services.,Medium
AWS Solutions Architect,Analytics,MCQ,Best practice question: Serverless streaming data ingestion: (Disaster Recovery),Kinesis Data Streams|EC2|Snowball|Data Pipeline,0,KDS ingests streaming data at scale.,Medium
AWS Solutions Architect,Compute,MCQ,Lambda maximum execution time (as of 2025) is:,1 minute|5 minutes|15 minutes|60 minutes,2,AWS Lambda supports up to 15 minutes.,Medium
AWS Solutions Architect,Monitoring,MCQ,"In a new workload, Detect drift between stack templates and actual resources: (Cost-Optimization)",Inspector|Config|CloudFormation Drift Detection|Detective,2,CFN drift detection identifies differences.,Medium
AWS Solutions Architect,Databases,MCQ,Architect's choice: Graph database for relationships like social networks: (Dev/Test),MemoryDB|Neptune|Qldb|DocumentDB,1,"Neptune is a fast, reliable graph database.",Medium
AWS Solutions Architect,Security,MCQ,KMS is used for:,Monitoring|Encryption key management|Messaging|ETL,1,AWS KMS manages encryption keys and integrations.,Easy
AWS Solutions Architect,Storage,MCQ,Best practice question: Serve static website globally with caching: (Enterprise Policy),S3 + CloudFront|EFS|FSx|EBS,0,CloudFront caches content at edge locations.,Easy
AWS Solutions Architect,Networking,MCQ,Architect's choice: Which feature enables health checks and DNS failover? (Scenario C),CloudWatch|CloudTrail|Route 53|Global Accelerator,2,Route 53 supports health checks and failover routing.,Medium
AWS Solutions Architect,Monitoring,MCQ,Centralized operational dashboards and runbooks:,Systems Manager|CloudFormation|Service Catalog|EMR,0,"SSM provides OpsCenter, Automation, Parameter Store.",Medium
AWS Solutions Architect,DevOps,MCQ,"In a new workload, Continuous delivery orchestrator across stages: (Scenario A)",CodePipeline|CodeDeploy|CodeBuild|Cloud9,0,CodePipeline orchestrates CI/CD stages.,Easy
AWS Solutions Architect,DevOps,MCQ,Best practice question: Hosted IDE in the cloud for writing code: (Disaster Recovery),Cloud9|CodeBuild|CodeCommit|X-Ray,0,Cloud9 is a cloud IDE.,Easy
AWS Solutions Architect,Storage,MCQ,Cheapest class for long-term archives with rare access:,S3 Standard-IA|S3 Glacier Instant Retrieval|S3 Glacier Flexible Retrieval|S3 Glacier Deep Archive,3,Deep Archive is the lowest-cost archival class.,Medium
AWS Solutions Architect,Databases,MCQ,"For a global app, Fully managed ledger database with immutable journal: (Startup Use-Case)",Qldb|DynamoDB|Redshift|Aurora,0,"Amazon QLDB provides an immutable, cryptographically verifiable log.",Hard
AWS Solutions Architect,Security,MCQ,"In a new workload, Service for discovering and classifying sensitive data in S3: (Cost-Optimization)",Config|Macie|Detective|AppSync,1,Amazon Macie uses ML to find sensitive data in S3.,Medium
AWS Solutions Architect,Storage,MCQ,Which S3 feature blocks public access at bucket/account level?,Bucket Policy|ACLs|Block Public Access|CORS,2,S3 Block Public Access prevents public access regardless of other settings.,Easy
AWS Solutions Architect,Compute,TRUE_FALSE,EC2 Auto Scaling can scale to zero instances natively.,True|False,1,Auto Scaling Groups keep at least the configured min capacity unless explicitly set to 0 in schedules/policies.,Medium
AWS Solutions Architect,Storage,TRUE_FALSE,Best practice question: EFS can be mounted across multiple AZs simultaneously. (Disaster Recovery),True|False,0,"EFS is a regional, multi-AZ NFS file system.",Medium
AWS Solutions Architect,Networking,TRUE_FALSE,ALB supports path-based and host-based routing.,True|False,0,ALB routes on HTTP host/path rules.,Easy
AWS Solutions Architect,Monitoring,MCQ,Distributed tracing for microservices:,X-Ray|CloudWatch Alarms|Inspector|Glue,0,X-Ray traces requests across services.,Medium
AWS Solutions Architect,Storage,MCQ,Encrypt S3 objects with keys you control:,SSE-S3|SSE-KMS|SSE-C|No encryption,2,SSE-C lets you provide your own encryption keys.,Hard
AWS Solutions Architect,Compute,MCQ,"In a new workload, Best service for long-running container workloads? (Scenario A)",Lambda|Fargate|S3|CloudFront,1,Fargate runs containers without managing servers.,Easy
AWS Solutions Architect,Networking,MCQ,Architect's choice: Best for TCP/UDP with very high performance and static IPs: (Dev/Test),ALB|NLB|CloudFront|GWLB,1,NLB is L4 with high performance.,Medium
AWS Solutions Architect,Cost,TRUE_FALSE,S3 lifecycle policies can transition objects to cheaper storage based on age.,True|False,0,Lifecycle rules move objects to IA/Glacier classes.,Easy
AWS Solutions Architect,Analytics,MCQ,"In a new workload, Transform streaming data in real time: (Cost-Optimization)",Kinesis Data Firehose|Kinesis Data Analytics|Athena|DMS,1,KDA runs SQL or Flink for real-time analytics.,Medium
AWS Solutions Architect,Monitoring,MCQ,Provision and manage cloud resources declaratively:,Terraform|CloudFormation|CodeCommit|OpsWorks,1,CloudFormation is AWS IaC.,Easy
AWS Solutions Architect,DevOps,MCQ,You're designing a system—Profile application performance and find hotspots: (Scenario B),CodeGuru Profiler|X-Ray|CloudWatch Synthetics|Macie,0,CodeGuru Profiler identifies performance issues.,Medium
AWS Solutions Architect,Networking,MCQ,You're designing a system—Best service for publishing private APIs inside your VPC: (Prod Workload),API Gateway Private|CloudFront|Direct Connect|S3 Website Hosting,0,Private REST APIs in API Gateway are accessible via VPC endpoints.,Medium
AWS Solutions Architect,Compute,MCQ,"For a global app, To ensure graceful scale-in of containers, you configure: (Startup Use-Case)",Auto Scaling cooldowns|Container health checks & draining|Bigger instance types|Reserved capacity only,1,Draining ensures tasks finish before termination.,Medium
AWS Solutions Architect,Databases,MCQ,"In a new workload, Aurora Serverless is best for: (Scenario A)",Consistent heavy load|Spiky/unpredictable workloads|NoSQL key-value|OLAP,1,Aurora Serverless scales capacity automatically.,Medium
AWS Solutions Architect,Security,MCQ,"For a global app, IAM role best use-case: (Startup Use-Case)",Hardcode creds|Share root account|Grant temporary permissions|Disable MFA,2,Roles provide temporary credentials.,Easy
AWS Solutions Architect,DevOps,MCQ,Hosted IDE in the cloud for writing code:,Cloud9|CodeBuild|CodeCommit|X-Ray,0,Cloud9 is a cloud IDE.,Easy
AWS Solutions Architect,Storage,MCQ,Architect's choice: Encrypt S3 objects with keys you control: (Dev/Test),SSE-S3|SSE-KMS|SSE-C|No encryption,2,SSE-C lets you provide your own encryption keys.,Hard
AWS Solutions Architect,Monitoring,MCQ,Best practice question: Store configuration values and secrets for apps: (Enterprise Policy),Parameter Store|CloudTrail|CloudWatch|Athena,0,SSM Parameter Store stores config and secrets.,Easy
AWS Solutions Architect,Reliability,TRUE_FALSE,Architect's choice: S3 Cross-Region Replication (CRR) can replicate to another account. (Scenario C),True|False,0,CRR supports cross-account replication.,Medium
AWS Solutions Architect,Migration,MCQ,Best practice question: Discover and assess on-prem servers for migration: (Disaster Recovery),SMS|Application Discovery Service|Glue|Data Pipeline,1,ADS collects server inventory and performance for planning.,Medium
AWS Solutions Architect,Serverless,MCQ,"In a new workload, Expose RESTful APIs to invoke Lambda: (Scenario A)",ALB|API Gateway|CloudFront|Direct Connect,1,API Gateway provides REST and HTTP APIs.,Easy
AWS Solutions Architect,Monitoring,MCQ,"For a global app, Which service records API activity for governance and audit? (Project Alpha)",CloudTrail|CloudWatch|X-Ray|Inspector,0,CloudTrail records management and data events.,Easy
AWS Solutions Architect,Networking,MCQ,You're designing a system—VPC peering connects: (Prod Workload),VPC-to-VPC privately|VPC to internet|VPC to DX|Region to region with DX,0,Private routing between VPCs using private IPs.,Medium
AWS Solutions Architect,DevOps,MCQ,Profile application performance and find hotspots:,CodeGuru Profiler|X-Ray|CloudWatch Synthetics|Macie,0,CodeGuru Profiler identifies performance issues.,Medium
AWS Solutions Architect,Monitoring,MCQ,Best practice question: Service to track resource configuration changes and compliance: (Disaster Recovery),Config|Trusted Advisor|Inspector|Detective,0,AWS Config tracks configuration history and compliance.,Medium
AWS Solutions Architect,Security,MCQ,Vulnerability management for EC2/ECR images:,Macie|Inspector|GuardDuty|Shield,1,Inspector assesses EC2/ECR for vulnerabilities.,Medium
AWS Solutions Architect,Cost,TRUE_FALSE,"In a new workload, S3 lifecycle policies can transition objects to cheaper storage based on age. (Cost-Optimization)",True|False,0,Lifecycle rules move objects to IA/Glacier classes.,Easy
AWS Solutions Architect,Security,MCQ,"In a new workload, Use short-lived SSO access across accounts: (Scenario A)",IAM users|KMS|IAM Identity Center (SSO)|EC2 Instance Profiles,2,IAM Identity Center provides SSO with short-lived creds.,Medium
AWS Solutions Architect,Compute,MCQ,You're designing a system—Which instance purchasing option gives dedicated physical servers? (Scenario B),Spot|Reserved Instances|Dedicated Hosts|On-Demand,2,Dedicated Hosts provide physical server control for compliance/licensing.,Medium
AWS Solutions Architect,Storage,MCQ,You're designing a system—Best service for NFS file system with high throughput for HPC: (Scenario B),EBS|EFS|FSx for Lustre|Glacier,2,FSx for Lustre offers high-performance file systems.,Medium
AWS Solutions Architect,Monitoring,MCQ,Best practice question: Provision and manage cloud resources declaratively: (Disaster Recovery),Terraform|CloudFormation|CodeCommit|OpsWorks,1,CloudFormation is AWS IaC.,Easy
AWS Solutions Architect,Cost,MCQ,Architect's choice: Which report provides detailed usage and cost breakdown? (Dev/Test),Cost Explorer|CUR (Cost and Usage Report)|Budgets|Trusted Advisor,1,"CUR provides granular, detailed billing data.",Medium
AWS Solutions Architect,Monitoring,MCQ,You're designing a system—Patch OS and applications on fleets of EC2/On-prem: (Scenario B),SSM Patch Manager|Inspector|Macie|Athena,0,Patch Manager automates patching.,Medium
AWS Solutions Architect,Storage,TRUE_FALSE,You're designing a system—S3 multipart upload improves performance for large files. (Prod Workload),True|False,0,Parallel part uploads speed up transfers.,Easy
AWS Solutions Architect,Machine Learning,MCQ,"Fully managed service to build, train, and deploy ML models:",SageMaker|Comprehend|Rekognition|Translate,0,SageMaker is the ML platform.,Medium
AWS Solutions Architect,Networking,MCQ,Best practice question: Which service connects on-prem to VPC privately? (Disaster Recovery),Direct Connect|CloudFront|Route 53|API Gateway,0,Direct Connect provides dedicated private connectivity.,Medium
AWS Solutions Architect,Networking,MCQ,"For a global app, NAT Gateway primarily enables: (Startup Use-Case)",Inbound SSH|Outbound internet for private subnets|VPC peering|DNS hosting,1,Private instances reach the internet via NAT.,Easy
AWS Solutions Architect,Analytics,MCQ,"For a global app, Visualize business data with dashboards: (Project Alpha)",Athena|EMR|QuickSight|Glue,2,QuickSight is BI for AWS data.,Easy
AWS Solutions Architect,Databases,MCQ,You're designing a system—DynamoDB accelerator for microsecond reads: (Prod Workload),DAX|ElastiCache Memcached|Redis|Athena,0,DAX is a fully managed DynamoDB cache.,Medium
AWS Solutions Architect,Integration,MCQ,Fan-out to multiple subscribers asynchronously:,SQS|SNS|Kinesis Data Streams|Glue,1,SNS pub/sub delivers to many subscribers.,Easy
AWS Solutions Architect,Security,TRUE_FALSE,"In a new workload, S3 bucket policies can restrict by IP address and AWS principal. (Scenario A)",True|False,0,Bucket policies allow conditions on principals and source IPs.,Easy
AWS Solutions Architect,Security,TRUE_FALSE,Shield Advanced adds additional DDoS protections and cost protection.,True|False,0,Shield Advanced adds extra mitigations and credits.,Medium
AWS Solutions Architect,Storage,MCQ,You're designing a system—Serve static website globally with caching: (Prod Workload),S3 + CloudFront|EFS|FSx|EBS,0,CloudFront caches content at edge locations.,Easy
AWS Solutions Architect,Networking,TRUE_FALSE,"In a new workload, Gateway Load Balancer helps deploy, scale, and run third‑party appliances. (Scenario A)",True|False,0,GWLB integrates virtual appliances transparently.,Medium
AWS Solutions Architect,Cost,MCQ,Best pricing model for consistent 24x7 database servers:,Spot|Savings Plans/Reserved Instances|On-Demand|Dedicated Hosts,1,Savings Plans/RIs reduce cost for steady usage.,Easy
AWS Solutions Architect,Compute,MCQ,"In a new workload, Which service provides a managed Kubernetes control plane? (Cost-Optimization)",ECR|EKS|ECS|Batch,1,Amazon EKS is managed Kubernetes.,Easy
AWS Solutions Architect,Storage,MCQ,"In a new workload, Which S3 class minimizes storage cost for unknown access patterns? (Cost-Optimization)",S3 Standard|S3 Intelligent-Tiering|S3 Glacier|S3 One Zone-IA,1,Intelligent-Tiering automatically moves objects between tiers.,Medium
